,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
TNRC6C,0.0,0.40215704,0,0.5018522,0.5029491,0.997819,False,3195
TMC6,0.0,0.009660149,0,0.010653526,0.010376668,1.0266808,False,44
SYNGR2,0.0,0.10734792,0,0.113442026,0.120037414,0.9450556,False,1029
TK1,0.0,0.21772191,1,0.3099183,0.25355235,1.222305,False,1783
AFMID,0.0,0.15238982,0,0.1744874,0.17252536,1.0113724,False,1191
BIRC5,0.0,2.0229282,1,11.003664,4.1003246,2.683608,False,5087
LINC01993,0.0,0.00349162,0,0.0035571582,0.0036999872,0.96139747,False,36
SOCS3,0.0,0.074255124,0,0.08046074,0.08225613,0.97817326,False,644
AC061992.1,0.0,0.0057029794,0,0.00574827,0.006089377,0.94398326,False,60
PGS1,0.0,0.11929702,0,0.12400239,0.13377208,0.92696774,False,1119
CYTH1,0.0,0.083255745,0,0.08649208,0.092537306,0.9346725,False,851
USP36,0.0,0.09035537,0,0.09631668,0.10061291,0.9572994,False,767
TIMP2,0.0,0.2591558,0,0.32142925,0.30707514,1.0467446,False,2440
AC100788.1,0.0,0.00038795779,0,0.00038782234,0.00039803228,0.9743489,False,5
LGALS3BP,0.0,0.10789106,0,0.11635131,0.12065756,0.9643101,False,968
CANT1,0.0,0.23549038,0,0.26384377,0.27645412,0.9543854,False,1956
C1QTNF1,0.0,0.0048106764,0,0.00478772,0.0051238043,0.9344072,False,62
ENGASE,0.0,0.05893079,0,0.05918464,0.06498753,0.91070765,False,583
RBFOX3,1.0,0.046011794,1,0.059104946,0.050730985,1.165066,True,250
LINC02078,0.0,0.0019009932,0,0.0020526422,0.001993385,1.0297269,False,14
CBX2,0.0,0.36914185,0,0.44402,0.4560762,0.9735654,False,3015
CBX8,0.0,0.09943358,0,0.10343944,0.11097367,0.932108,False,984
LINC01977,0.0,0.002444134,0,0.002438255,0.002573996,0.94726443,False,33
CBX4,0.0,0.059784297,0,0.06443734,0.06594195,0.9771828,False,570
TBC1D16,0.0,0.28293762,0,0.31866288,0.3383197,0.9418987,False,2656
CCDC40,0.0,0.106688395,0,0.11276846,0.119284354,0.9453751,False,1195
GAA,0.0,0.12666821,0,0.13483718,0.14232273,0.9474044,False,1158
EIF4A3,0.0,0.35327438,0,0.45164242,0.43383488,1.0410469,False,3062
AC087741.2,0.0,0.0015906269,0,0.0016657531,0.0016630574,1.0016209,False,11
CARD14,0.0,0.001396648,0,0.0013947515,0.0014571362,0.95718676,False,7
AC087741.1,0.0,0.008341093,0,0.008504624,0.008939188,0.9513865,False,81
SGSH,0.0,0.03875698,0,0.03942897,0.042720724,0.9229472,False,435
SLC26A11,0.0,0.08376009,0,0.08489474,0.09311197,0.91174895,False,772
RNF213,0.0,0.15712291,0,0.17542782,0.17814194,0.98476434,False,1486
AC124319.2,0.0,0.020251397,0,0.02038521,0.022112729,0.9218767,False,259
ENDOV,0.0,0.5758457,0,0.6319194,0.7645737,0.826499,False,4526
AC120024.1,0.0,0.0021725637,0,0.0021679278,0.002283274,0.9494821,False,21
NPTX1,1.0,0.02490689,1,0.030805424,0.02732871,1.1272184,True,344
RPTOR,0.0,0.052723464,0,0.053980555,0.058087934,0.9292903,False,552
AC127496.1,0.0,0.0010474861,0,0.0011240239,0.0010878278,1.0332737,False,11
CHMP6,0.0,0.25058195,0,0.2681083,0.29594213,0.9059484,False,2125
AC127496.5,0.0,0.011561142,0,0.011583115,0.01245645,0.92988896,False,97
BAIAP2-DT,0.0,0.17446461,0,0.1925289,0.1991488,0.9667591,False,1750
BAIAP2,0.0,0.29263657,0,0.32673687,0.35125732,0.9301923,False,2346
AATK,0.0,0.014664805,0,0.014915876,0.015886199,0.9389204,False,170
CEP131,0.0,0.11413718,0,0.12338345,0.12780626,0.9653944,False,1133
TEPSIN,0.0,0.05210273,0,0.052338548,0.057405002,0.9117419,False,517
NDUFAF8,0.0,1.8247595,0,3.397689,3.5251038,0.9638551,False,8128
SLC38A10,0.0,0.11149907,0,0.11668484,0.12478098,0.9351172,False,1134
AC027601.4,0.0,0.010668839,0,0.010633019,0.011478997,0.92630213,False,114
TMEM105,0.0,0.0011250776,0,0.0011238554,0.0011697707,0.9607485,False,9
AC027601.3,0.0,0.021919616,0,0.022759086,0.023984296,0.9489161,False,203
AC110285.6,0.0,0.17178771,0,0.20148687,0.19585644,1.0287478,False,1530
AC110285.1,0.0,0.0009310987,0,0.0010078624,0.00096519425,1.0442067,False,17
AC110285.5,0.0,0.0028320919,0,0.0028241808,0.002989926,0.9445655,False,34
AC110285.2,0.0,0.045003105,0,0.047014408,0.049621396,0.94746244,False,486
BAHCC1,0.0,0.16472688,0,0.18749058,0.18725473,1.0012596,False,1434
LINC01971,0.0,0.026924271,0,0.028373018,0.02957922,0.95922136,False,337
ACTG1,0.0,35.091324,0,584.5246,668.65497,0.87417966,False,11560
FSCN2,0.0,0.0020173804,0,0.0020133888,0.0021174853,0.9508396,False,20
FAAP100,0.0,0.11739603,0,0.12324964,0.13156497,0.93679684,False,1062
NPLOC4,0.0,0.16049814,0,0.17175633,0.18217012,0.94283473,False,1431
TSPAN10,0.0,0.07518622,0,0.07931287,0.08331869,0.9519217,False,767
PDE6G,0.0,0.002987275,0,0.0031336558,0.0031566715,0.99270886,False,25
OXLD1,0.0,0.4880121,0,0.5451133,0.6293079,0.8662108,False,3715
CCDC137,0.0,0.23227033,0,0.26150912,0.2723033,0.9603597,False,1874
ARL16,0.0,0.8781425,0,1.0751599,1.293107,0.8314547,False,5844
HGS,0.0,0.2574876,0,0.27709234,0.30490455,0.90878385,False,2279
AC139530.3,0.0,0.008535071,0,0.008617741,0.009150283,0.9418005,False,80
AC139530.1,0.0,0.10560211,0,0.10958491,0.11804374,0.92834157,False,1012
MRPL12,0.0,1.2163253,0,1.9454421,1.9926747,0.9762969,False,6610
SLC25A10,0.0,0.0928383,0,0.09989672,0.103437684,0.96576715,False,918
GCGR,0.0,0.0009310987,0,0.00093026785,0.00096519425,0.9638141,False,6
MCRIP1,0.0,2.2908132,0,3.939246,4.9357133,0.7981108,False,9176
P4HB,0.0,1.5019786,0,2.222382,2.6678884,0.8330116,False,7904
ARHGDIA,0.0,0.99491775,0,1.422011,1.5224626,0.93402034,False,5819
AC145207.2,0.0,0.0014742396,0,0.0014721233,0.0015394333,0.9562762,False,12
AC145207.5,0.0,0.07770795,0,0.08284582,0.0862002,0.9610862,False,746
AC145207.6,0.0,0.00077591557,0,0.0007753436,0.0008024266,0.9662487,False,10
ALYREF,0.0,0.10812384,0,0.117464945,0.120923355,0.9713999,False,1021
ANAPC11,0.0,5.1759777,0,18.061678,18.089945,0.99843746,False,10567
NPB,0.0,0.02343265,0,0.027617717,0.02568095,1.0754166,False,213
PCYT2,0.0,0.26613903,0,0.30922547,0.31618795,0.9779799,False,2274
SIRT7,0.0,0.14362198,0,0.1484505,0.1621618,0.91544676,False,1283
MAFG,0.0,0.11759,0,0.124561965,0.13178965,0.94515735,False,1048
MAFG-DT,0.0,0.29934824,0,0.34026107,0.36025125,0.9445104,False,2876
PYCR1,0.0,0.51691496,0,0.7529243,0.6729692,1.1188095,False,3383
AC145207.4,0.0,0.00077591557,0,0.0007753436,0.0008024266,0.9662487,False,4
NOTUM,0.0,0.019165115,0,0.019341705,0.020896867,0.9255792,False,230
ASPSCR1,0.0,0.5037244,0,0.59800744,0.6529612,0.9158392,False,3707
CENPX,0.0,1.9757138,0,4.335317,3.9599655,1.0947866,False,8246
LRRC45,0.0,0.14851025,0,0.16323969,0.1679381,0.97202295,False,1404
RAC3,0.0,0.95325106,1,1.7394633,1.4391258,1.2086945,False,5010
DCXR,0.0,1.2831703,0,2.163342,2.1437273,1.0091498,False,6465
AC137723.1,0.0,0.018195221,0,0.018640794,0.019815357,0.94072455,False,158
RFNG,0.0,0.08795003,0,0.08952928,0.09787855,0.91469765,False,846
GPS1,0.0,0.42240843,0,0.49073973,0.5321759,0.9221382,False,3397
DUS1L,0.0,0.14951894,0,0.16480131,0.16913001,0.9744062,False,1311
FASN,1.0,0.7655183,1,1.2946185,1.0854733,1.1926764,True,4206
CCDC57,0.0,0.07212135,0,0.07569065,0.07982603,0.9481951,False,705
AC132872.2,0.0,0.0055477964,0,0.0056724213,0.005921294,0.9579699,False,47
SLC16A3,1.0,0.17244723,1,0.2788156,0.1966662,1.4177098,True,1563
CSNK1D,0.0,0.35955927,0,0.3951738,0.44262376,0.8927984,False,2973
LINC01970,0.0,0.028941652,0,0.02942423,0.031829424,0.92443484,False,296
AC132872.1,0.0,0.012143079,0,0.012306469,0.013095123,0.93977493,False,101
CD7,0.0,0.0062073246,0,0.006401817,0.0066347094,0.9648978,False,58
SECTM1,0.0,0.00077591557,0,0.0007753436,0.0008024266,0.9662487,False,3
TEX19,0.0,0.0034528244,0,0.003596225,0.003658146,0.9830731,False,28
AC132938.1,0.0,0.0036468033,0,0.0036336451,0.0038673875,0.93956065,False,48
OGFOD3,0.0,0.18788795,0,0.20605466,0.21582736,0.9547198,False,1702
HEXDC,0.0,0.15782122,0,0.16271517,0.17897351,0.9091578,False,1491
CYBC1,0.0,0.3970748,0,0.45567176,0.49567485,0.91929567,False,3135
AC132938.3,0.0,0.0015518311,0,0.001549483,0.0016218285,0.9553927,False,20
NARF,0.0,1.0143545,0,1.3296096,1.5618948,0.8512799,False,6716
FOXK2,0.0,0.13985878,0,0.14823702,0.15771106,0.9399279,False,1373
AC124283.1,0.0,0.015169149,0,0.015793167,0.016447984,0.96018857,False,138
WDR45B,0.0,0.66038173,0,0.84085286,0.9033324,0.93083435,False,4353
RAB40B,0.0,0.26237586,0,0.29069066,0.3112716,0.93388104,False,2357
AC024361.2,0.0,0.0027157045,0,0.0027084346,0.002865067,0.94533026,False,21
FN3KRP,0.0,0.2600869,0,0.2847867,0.30828765,0.9237694,False,2312
FN3K,0.0,0.0358473,0,0.036813855,0.039516706,0.9316023,False,326
TBCD,0.0,0.15758845,0,0.17349663,0.17869622,0.9709027,False,1422
B3GNTL1,0.0,0.042752948,0,0.044340882,0.047130194,0.9408169,False,420
METRNL,0.0,0.10641682,0,0.12846163,0.118974246,1.0797433,False,1348
AC139099.3,0.0,0.0010862818,0,0.0010851439,0.0011287847,0.9613383,False,8
USP14,0.0,0.4115844,0,0.47373426,0.5165053,0.91719145,False,3245
THOC1,0.0,0.15328212,0,0.16370058,0.17358205,0.94307315,False,1471
AP000845.1,0.0,0.004577902,0,0.0045571215,0.004872272,0.93531764,False,47
COLEC12,1.0,0.013229361,1,0.016158635,0.014292228,1.1305889,True,140
CLUL1,0.0,0.005625388,0,0.0056715547,0.006005327,0.9444206,False,69
AP001178.3,0.0,0.002599317,0,0.0025926614,0.0027403063,0.946121,False,24
TYMS,0.0,1.4931719,1,4.1635227,2.6459086,1.5735701,False,6272
ENOSF1,0.0,0.18358162,0,0.2030375,0.21045387,0.9647601,False,1721
YES1,0.0,0.233473,0,0.26478988,0.27385405,0.9669015,False,2078
AP001020.3,0.0,0.0012802607,0,0.0012786712,0.0013339012,0.95859516,False,14
AP001020.1,0.0,0.00046554935,0,0.00046535066,0.00047861357,0.9722889,False,3
AP000894.4,0.0,0.11099473,0,0.114895985,0.124203876,0.9250596,False,1046
ADCYAP1,1.0,0.06641837,1,0.17801327,0.07338457,2.4257586,True,129
AP005328.2,0.0,0.0036080074,0,0.0037503184,0.0038255334,0.9803387,False,41
AP005328.1,0.0,0.0017070143,0,0.0017041665,0.0017868447,0.9537295,False,13
LINC00470,0.0,0.0029096834,0,0.0034444917,0.0030732641,1.1207926,False,12
METTL4,0.0,0.08663098,0,0.09138906,0.096378945,0.9482264,False,782
NDC80,0.0,0.1681797,1,0.27196667,0.19144449,1.4206033,False,1298
SMCHD1,0.0,0.26862198,0,0.30820802,0.31943932,0.96484053,False,2254
EMILIN2,0.0,0.004694289,0,0.004672434,0.00499802,0.9348571,False,47
LPIN2,0.0,0.11219739,0,0.123589724,0.12558064,0.98414636,False,900
MYOM1,0.0,0.0017070143,0,0.0017817611,0.0017868447,0.997155,False,16
AP005329.3,0.0,0.014626008,0,0.015498972,0.015843008,0.9782847,False,139
MYL12A,0.0,1.128996,0,1.8926902,1.8016963,1.0505046,False,6203
AP005329.1,0.0,0.0062849163,0,0.0064008473,0.0067184265,0.9527301,False,79
MYL12B,0.0,1.1818358,0,1.5764397,1.9163905,0.8226089,False,7016
TGIF1,0.0,0.8088532,1,1.349184,1.1637717,1.1593202,False,5303
DLGAP1,0.0,0.039377715,0,0.041553117,0.04340367,0.9573642,False,532
DLGAP1-AS1,0.0,0.042558968,0,0.04524977,0.046915047,0.96450436,False,370
DLGAP1-AS2,0.0,0.014315642,0,0.015275171,0.015497638,0.98564506,False,97
LINC00526,0.0,0.16488206,0,0.17277405,0.18744226,0.9217455,False,1442
LINC00667,0.0,0.4780804,0,0.5341461,0.6144425,0.86931825,False,3740
ZBTB14,0.0,0.08201428,0,0.08444702,0.09112134,0.92675346,False,865
EPB41L3,0.0,0.10129578,0,0.11648949,0.11311375,1.0298438,False,1087
TMEM200C,0.0,0.12697859,0,0.13755186,0.14268251,0.9640415,False,1361
L3MBTL4,0.0,0.0044227187,0,0.0045585185,0.0047046635,0.96893615,False,57
AP005205.2,0.0,0.016682185,0,0.017801229,0.018133866,0.9816566,False,150
ARHGAP28,0.0,0.038524207,0,0.041154042,0.042464666,0.9691361,False,264
LAMA1,0.0,0.10327436,0,0.11418365,0.11538219,0.98961246,False,741
PTPRM,0.0,0.041045934,0,0.043475203,0.045241684,0.9609546,False,431
RAB12,0.0,0.005780571,0,0.005824974,0.006173433,0.94355506,False,48
GACAT2,0.0,0.0009310987,0,0.0010078624,0.00096519425,1.0442067,False,6
MTCL1,0.0,0.0469041,0,0.049594294,0.051709972,0.9590857,False,418
NDUFV2,0.0,1.8311608,0,2.902239,3.5431135,0.8191211,False,8434
AP005899.1,0.0,0.0005819367,0,0.0005816206,0.0005998217,0.9696559,False,4
NDUFV2-AS1,0.0,0.027428616,0,0.02799643,0.030141788,0.9288244,False,323
ANKRD12,0.0,0.71178615,0,0.9703146,0.9910409,0.9790864,False,4762
TWSG1,0.0,0.30664185,0,0.34406608,0.370053,0.9297751,False,2700
AP005432.2,0.0,0.00046554935,0,0.00046535066,0.00047861357,0.9722889,False,6
RALBP1,0.0,0.93028396,0,1.401347,1.3938857,1.0053529,False,5142
PPP4R1,0.0,0.1939401,0,0.21561566,0.2233961,0.965172,False,1862
PPP4R1-AS1,0.0,0.0029096834,0,0.0029789242,0.0030732641,0.9693031,False,25
RAB31,1.0,0.0928383,1,0.12480458,0.103437684,1.2065678,True,467
VAPA,0.0,1.2910848,0,1.6187388,2.161892,0.7487602,False,7527
AP005271.1,0.0,0.0020173804,0,0.0020909833,0.0021174853,0.9874843,False,28
LINC01254,0.0,0.002793296,0,0.0029407907,0.0029482853,0.997458,False,53
APCDD1,1.0,0.6350869,1,1.3477256,0.86108005,1.5651572,True,5375
NAPG,0.0,0.12437927,0,0.1331228,0.13966979,0.9531251,False,1031
PIEZO2,0.0,0.03317039,0,0.037580576,0.036546465,1.0282958,False,290
GNAL,0.0,0.18493947,0,0.22042264,0.21214658,1.039011,False,1618
CHMP1B,0.0,0.51249224,0,0.5776131,0.66624385,0.86696947,False,4122
MPPE1,0.0,0.09035537,0,0.09367846,0.10061291,0.931078,False,825
AP001269.4,0.0,0.005082247,0,0.0051342086,0.005417444,0.9477179,False,50
AP001269.2,0.0,0.00042675357,0,0.000426588,0.0004383068,0.9732635,False,6
IMPA2,1.0,0.33961824,1,0.48694402,0.41490963,1.1736146,True,2161
TUBB6,0.0,0.25492707,1,0.41706592,0.3015773,1.3829488,False,1618
AFG3L2,0.0,0.2123293,0,0.23033644,0.24663518,0.9339156,False,1846
PRELID3A,0.0,0.031928927,0,0.03230737,0.03516151,0.9188277,False,293
AP001029.2,0.0,0.0037243948,0,0.0037106676,0.0039510992,0.9391481,False,34
SPIRE1,0.0,0.08845437,0,0.09165176,0.09845185,0.9309297,False,836
PSMG2,0.0,0.69463843,0,0.84188163,0.9615026,0.87558955,False,4785
CEP76,0.0,0.054896027,0,0.056462545,0.06049028,0.9334152,False,541
PTPN2,0.0,0.24220204,0,0.26750466,0.28510764,0.9382584,False,1994
SEH1L,0.0,0.15882991,0,0.17566441,0.18017629,0.9749586,False,1328
CEP192,0.0,0.069793604,0,0.07470189,0.07718618,0.9678143,False,701
LDLRAD4,0.0,0.028941652,0,0.030665742,0.031829424,0.96344006,False,408
FAM210A,0.0,0.16775295,0,0.184079,0.19092481,0.964144,False,1424
RNMT,0.0,0.5321229,0,0.6201126,0.6962362,0.8906641,False,4182
ZNF519,0.0,0.17842178,0,0.20362514,0.20404057,0.997964,False,1585
ROCK1,0.0,0.542171,0,0.68221766,0.7117398,0.9585212,False,3684
AC022809.1,0.0,0.008418684,0,0.0085033225,0.0090235965,0.94234294,False,51
GREB1L,1.0,0.21803227,1,0.3066017,0.25395134,1.2073246,True,896
ESCO1,0.0,0.13621198,0,0.14303626,0.15342665,0.93227786,False,1298
SNRPD1,0.0,4.718071,0,15.9246645,15.494712,1.0277483,False,10234
ABHD3,0.0,0.067077905,0,0.07173704,0.07412604,0.9677711,False,601
MIB1,0.0,0.36367163,0,0.42424604,0.44838947,0.94615525,False,3331
AC090912.1,0.0,0.0014742396,0,0.0014721233,0.0015394333,0.9562762,False,15
AC090912.2,0.0,0.0037631905,0,0.003826769,0.003992956,0.95838,False,29
RBBP8,0.0,0.16740379,0,0.19944336,0.19049996,1.046947,False,1364
CABLES1,0.0,0.009582558,0,0.009956667,0.010291985,0.9674195,False,90
TMEM241,0.0,0.06626319,0,0.07141891,0.073210135,0.9755332,False,477
AC011731.1,0.0,0.00077591557,0,0.0007753436,0.0008024266,0.9662487,False,8
RIOK3,0.0,0.22939944,0,0.25344563,0.26860023,0.9435794,False,1895
RMC1,0.0,0.047136873,0,0.05803021,0.051965065,1.1167158,False,360
NPC1,0.0,0.042908132,0,0.04370683,0.04730243,0.9239871,False,384
ANKRD29,0.0,0.04519708,0,0.05448479,0.04983507,1.0933021,False,706
LAMA3,0.0,0.0018621974,0,0.0018588017,0.0019520618,0.95222485,False,31
TTC39C,0.0,0.16689944,0,0.18025213,0.1898869,0.9492605,False,1436
CABYR,0.0,0.015945066,0,0.015924213,0.017312752,0.91979665,False,168
AC090772.3,0.0,0.0031812538,0,0.003248851,0.0033654417,0.9653565,False,35
OSBPL1A,0.0,0.40324333,0,0.47956115,0.50450695,0.95055413,False,3122
AC023983.1,0.0,0.00077591557,0,0.0007753436,0.0008024266,0.9662487,False,8
AC023983.2,0.0,0.013384543,0,0.013749072,0.014464011,0.9505711,False,152
IMPACT,0.0,0.1526226,0,0.17022629,0.17280094,0.9851005,False,1362
ZNF521,0.0,0.3077281,0,0.37172067,0.37151572,1.0005517,False,2700
SS18,0.0,0.46186376,0,0.54566485,0.5902849,0.92440933,False,3686
TAF4B,0.0,0.011134389,0,0.011398814,0.011988696,0.95079684,False,90
KCTD1,1.0,0.18672408,1,0.24218418,0.21437368,1.129729,True,1754
AC012588.1,0.0,0.0076427683,0,0.008283002,0.00818244,1.01229,False,97
CHST9,0.0,0.0083022965,0,0.009164823,0.008897011,1.0301013,False,144
CDH2,0.0,1.4475482,0,2.3665214,2.5332286,0.9341917,False,8251
DSC3,0.0,0.010901614,0,0.011248754,0.011733771,0.95866483,False,134
DSC2,0.0,0.095670395,0,0.11880027,0.1066662,1.1137574,False,969
DSG3,0.0,0.0030260708,0,0.0031722197,0.0031983987,0.991815,False,32
DSG2,0.0,0.10688237,0,0.12238755,0.11950585,1.0241134,False,1087
B4GALT6,0.0,0.1342334,0,0.15780999,0.15111426,1.044309,False,1587
AC017100.1,0.0,0.010785227,0,0.010979698,0.011606365,0.94600654,False,138
TRAPPC8,0.0,0.079414956,0,0.08118089,0.088151835,0.9209212,False,795
AC009831.1,0.0,0.017690875,0,0.0185425,0.019255105,0.9629914,False,144
RNF125,0.0,0.010513656,0,0.0110242795,0.011309229,0.97480375,False,50
AC011825.4,0.0,0.0027157045,0,0.0027084346,0.002865067,0.94533026,False,28
RNF138,0.0,0.4522036,0,0.5284623,0.5759474,0.91755295,False,3467
AC011825.2,0.0,0.00077591557,0,0.0007753436,0.0008024266,0.9662487,False,8
GAREM1,0.0,0.043451272,0,0.045522194,0.047905695,0.950246,False,412
AC025887.2,0.0,0.00077591557,0,0.0007753436,0.0008024266,0.9662487,False,4
KLHL14,0.0,0.03503259,0,0.03807432,0.038616188,0.9859678,False,444
AC012123.1,0.0,0.03999845,0,0.046469897,0.044087,1.0540498,False,570
CCDC178,0.0,0.0019009932,0,0.0019750476,0.001993385,0.99080086,False,19
ASXL3,0.0,0.07316884,0,0.08240557,0.08101799,1.0171267,False,728
NOL4,0.0,0.014121664,0,0.016483404,0.015281956,1.0786188,False,180
DTNA,0.0,0.38656116,0,0.494522,0.48069754,1.0287591,False,4306
MAPRE2,0.0,0.25407356,0,0.32236943,0.3004693,1.0728863,False,1774
AC015967.1,0.0,0.0022501552,0,0.0022451791,0.0023662758,0.948824,False,15
ZNF397,0.0,0.36541745,0,0.46700808,0.4508405,1.035861,False,2744
ZSCAN30,0.0,0.041666668,0,0.04342386,0.04592726,0.9454921,False,416
AC011815.2,0.0,0.009427374,0,0.010192402,0.010122668,1.0068889,False,78
AC011815.1,0.0,0.0017846058,0,0.0017814902,0.0018694348,0.9529565,False,18
AC116447.1,0.0,0.0021725637,0,0.0021679278,0.002283274,0.9494821,False,22
ZNF24,0.0,0.4355602,0,0.50494534,0.5513792,0.9157859,False,3551
ZNF396,0.0,0.014082868,0,0.014738619,0.015238837,0.9671748,False,168
AC007998.4,0.0,0.00065952825,0,0.0006591188,0.00068080606,0.96814483,False,8
AC007998.3,0.0,0.0010862818,0,0.0010851439,0.0011287847,0.9613383,False,7
AC007998.2,0.0,0.00096989446,0,0.0009689914,0.001006026,0.9631871,False,6
INO80C,0.0,0.36246896,0,0.41763154,0.44670215,0.9349217,False,2986
GALNT1,0.0,0.38830695,0,0.46550673,0.48317814,0.96342665,False,3335
AC090229.1,0.0,0.005082247,0,0.005211803,0.005417444,0.962041,False,49
C18orf21,0.0,0.3127328,0,0.33016726,0.37826562,0.872845,False,2653
RPRD1A,0.0,0.4301676,0,0.48800394,0.54348296,0.8979195,False,3445
SLC39A6,0.0,0.5816263,0,0.71488875,0.7737935,0.9238754,False,4336
ELP2,0.0,0.30035692,0,0.33655235,0.36160493,0.93071836,False,2481
AC023043.1,0.0,0.0022113593,0,0.0022841494,0.0023247672,0.98252827,False,18
MOCOS,0.0,0.0033752327,0,0.0033639711,0.0035744794,0.941108,False,29
FHOD3,0.0,0.11328367,0,0.12908678,0.12682611,1.017825,False,829
TPGS2,0.0,2.0608706,0,3.461862,4.2146163,0.8213944,False,8555
KIAA1328,0.0,0.09326505,0,0.09799382,0.10392363,0.94294065,False,915
CELF4,1.0,0.24557728,1,0.4662462,0.28946686,1.6107067,True,2089
AC015961.2,0.0,0.0083022965,0,0.008311283,0.008897011,0.93416566,False,97
AC016205.1,0.0,0.057611734,0,0.06663226,0.06351445,1.0490882,False,653
LINC01901,0.0,0.00031036625,0,0.00031028193,0.00031755984,0.9770818,False,6
LINC01902,0.0,0.017108938,0,0.017825605,0.018608678,0.9579189,False,239
AC021504.1,0.0,0.25853506,0,0.3037487,0.3062672,0.9917767,False,2376
PIK3C3,0.0,0.13186686,0,0.1392351,0.14835724,0.93851227,False,1263
LINC00907,0.0,0.0028708878,0,0.0028627566,0.0030315858,0.94431,False,31
RIT2,1.0,0.057495344,1,0.08949726,0.06338459,1.4119718,True,895
SYT4,1.0,1.8603352,1,6.494945,3.625678,1.7913738,True,9267
AC120049.1,0.0,0.0018621974,0,0.0019363964,0.0019520618,0.99197495,False,16
SETBP1,0.0,0.24608162,0,0.29781199,0.29011872,1.0265176,False,2077
SLC14A2,0.0,0.00077591557,0,0.0007753436,0.0008024266,0.9662487,False,7
EPG5,0.0,0.0698324,0,0.07085554,0.07723006,0.9174607,False,712
PSTPIP2,0.0,0.044809125,0,0.047613792,0.049407568,0.9636943,False,474
ATP5F1A,0.0,4.220942,0,10.725693,12.894624,0.8317957,False,10642
HAUS1,0.0,0.8730214,0,1.1912085,1.2833691,0.92818856,False,5559
C18orf25,0.0,0.06397424,0,0.065393075,0.07063862,0.92574114,False,674
RNF165,0.0,0.4476257,0,0.5751036,0.56916356,1.0104364,False,3297
ST8SIA5,0.0,0.0021725637,0,0.0025559005,0.002283274,1.1194016,False,27
AC090241.3,0.0,0.0006207325,0,0.0006203712,0.0006403109,0.96885943,False,7
PIAS2,0.0,0.27595437,0,0.31030598,0.32907954,0.94295126,False,2519
KATNAL2,0.0,0.16992551,0,0.19669162,0.19357537,1.0160984,False,1420
HDHD2,0.0,0.59865767,0,0.67379683,0.80124193,0.84094054,False,4529
IER3IP1,0.0,1.1466093,0,1.4779811,1.8396351,0.80340993,False,6819
SMAD2,0.0,0.41689944,0,0.484578,0.5241856,0.9244398,False,3355
ZBTB7C,0.0,0.0064013037,0,0.0065933573,0.006843942,0.9633859,False,43
CTIF,0.0,0.05737896,0,0.06052906,0.06325476,0.95690924,False,540
SMAD7,0.0,0.019630665,0,0.020332372,0.021417487,0.94933504,False,197
DYM,0.0,0.4421167,0,0.52607715,0.5610229,0.93771064,False,3345
C18orf32,0.0,0.3942815,0,0.45772713,0.4916865,0.93093294,False,3168
RPL17-C18orf32,0.0,0.003685599,0,0.0037497524,0.003909243,0.9592017,False,34
RPL17,1.0,9.233628,1,101.06588,49.643597,2.035829,True,11230
LIPG,0.0,0.05706859,0,0.060254205,0.06290863,0.95780504,False,630
ACAA2,0.0,0.6276381,0,0.7892171,0.8487483,0.92985994,False,4590
SNHG22,0.0,0.0022501552,0,0.0022451791,0.0023662758,0.948824,False,17
MYO5B,0.0,0.0020561763,0,0.002052028,0.0021589014,0.9504964,False,15
CFAP53,0.0,0.040774364,0,0.043381035,0.044942085,0.9652653,False,498
MBD1,0.0,0.18265052,0,0.19127376,0.20929421,0.91389894,False,1649
CXXC1,0.0,0.27494568,0,0.31598294,0.3277498,0.96409804,False,2144
SKA1,0.0,0.15789881,1,0.21374789,0.17906596,1.1936824,False,1346
MAPK4,0.0,0.043528862,0,0.044817094,0.047991786,0.9338493,False,374
ME2,0.0,0.32949254,0,0.38163415,0.40102303,0.9516514,False,2522
